,user_name,text,created_at,favorite_count,text_clean,tokenized_text,stopwords_text,text_string,text_string_lemm
3913,Sam Garrison,"RT @jaxdotcom: PHOTOS | Two days after missing graduation to represent @Clay_Athletics in the regional softball championship, five seniors…",2022-05-23,0,photos  two days after missing graduation to represent  in the regional softball championship five seniors,"['photos', 'two', 'days', 'after', 'missing', 'graduation', 'to', 'represent', 'in', 'the', 'regional', 'softball', 'championship', 'five', 'seniors']","['photos', 'two', 'days', 'missing', 'graduation', 'represent', 'regional', 'softball', 'championship', 'five', 'seniors']",photos two days missing graduation represent regional softball championship five seniors,photos two days missing graduation represent regional softball championship five seniors
3914,Sam Garrison,@michellesalzman Right back at you cuz!,2022-05-22,5, right back at you cuz,"['right', 'back', 'at', 'you', 'cuz']","['right', 'back', 'cuz']",right back cuz,right back cuz
3915,Sam Garrison,RT @headboatwasher: Happy to drive across the alley to support my friend @TPFabricio re-election! https://t.co/WsJbQi8Ha3,2022-05-20,0,happy to drive across the alley to support my friend  reelection ,"['happy', 'to', 'drive', 'across', 'the', 'alley', 'to', 'support', 'my', 'friend', 'reelection']","['happy', 'drive', 'across', 'alley', 'support', 'friend', 'reelection']",happy drive across alley support friend reelection,happy drive across alley support friend reelection
3916,Sam Garrison,"RT @oneclayschools: We are so excited to share that Clay’s Teacher of the Year, Melissa Matz, has been chosen as a top five finalist for th…",2022-05-19,0,we are so excited to share that clay’s teacher of the year melissa matz has been chosen as a top five finalist for th,"['we', 'are', 'so', 'excited', 'to', 'share', 'that', 'clay', '’', 's', 'teacher', 'of', 'the', 'year', 'melissa', 'matz', 'has', 'been', 'chosen', 'as', 'a', 'top', 'five', 'finalist', 'for', 'th']","['excited', 'share', 'clay', '’', 'teacher', 'year', 'melissa', 'matz', 'chosen', 'top', 'five', 'finalist', 'th']",excited share clay teacher year melissa matz chosen top five finalist,excited share clay teacher year melissa matz chosen top five finalist
3917,Sam Garrison,Thrilled for your family and the Gulf Atlantic Diocese. Looking forward to having you at @graceanglicanfi. https://t.co/9aozdaxGq3,2022-05-15,6,thrilled for your family and the gulf atlantic diocese looking forward to having you at  ,"['thrilled', 'for', 'your', 'family', 'and', 'the', 'gulf', 'atlantic', 'diocese', 'looking', 'forward', 'to', 'having', 'you', 'at']","['thrilled', 'family', 'gulf', 'atlantic', 'diocese', 'looking', 'forward']",thrilled family gulf atlantic diocese looking forward,thrilled family gulf atlantic diocese looking forward
3918,Sam Garrison,$95m of this gift goes directly to student scholarships with the remaining $5m building out the Center for Ethics a… https://t.co/XtQM17mr6L,2022-05-12,4,m of this gift goes directly to student scholarships with the remaining m building out the center for ethics a ,"['m', 'of', 'this', 'gift', 'goes', 'directly', 'to', 'student', 'scholarships', 'with', 'the', 'remaining', 'm', 'building', 'out', 'the', 'center', 'for', 'ethics', 'a']","['gift', 'goes', 'directly', 'student', 'scholarships', 'remaining', 'building', 'center', 'ethics']",gift goes directly student scholarships remaining building center ethics,gift goes directly student scholarships remaining building center ethics
3919,Sam Garrison,Congrats to @oneclaysports for a great night celebrating Clay County student athletes! https://t.co/ebTGNUlG11,2022-05-12,11,congrats to  for a great night celebrating clay county student athletes ,"['congrats', 'to', 'for', 'a', 'great', 'night', 'celebrating', 'clay', 'county', 'student', 'athletes']","['congrats', 'great', 'night', 'celebrating', 'clay', 'county', 'student', 'athletes']",congrats great night celebrating clay county student athletes,congrats great night celebrating clay county student athletes
3920,Sam Garrison,RT @oneclaysports: STATE CHAMPIONS: Last night Superintendent Broskie and the Clay County School Board recognized our most recent @FHSAA ST…,2022-05-06,0,state champions last night superintendent broskie and the clay county school board recognized our most recent  st,"['state', 'champions', 'last', 'night', 'superintendent', 'broskie', 'and', 'the', 'clay', 'county', 'school', 'board', 'recognized', 'our', 'most', 'recent', 'st']","['state', 'champions', 'last', 'night', 'superintendent', 'broskie', 'clay', 'county', 'school', 'board', 'recognized', 'recent', 'st']",state champions last night superintendent broskie clay county school board recognized recent,state champions last night superintendent broskie clay county school board recognized recent
3921,Sam Garrison,"This is DC bureaucracy at its worst, and that’s saying something. Keep fighting @SMarstiller. 

https://t.co/zj09PiAu6q",2022-05-06,3,this is dc bureaucracy at its worst and that’s saying something keep fighting  ,"['this', 'is', 'dc', 'bureaucracy', 'at', 'its', 'worst', 'and', 'that', '’', 's', 'saying', 'something', 'keep', 'fighting']","['dc', 'bureaucracy', 'worst', '’', 'saying', 'something', 'keep', 'fighting']",bureaucracy worst saying something keep fighting,bureaucracy worst saying something keep fighting
3922,Sam Garrison,"Corrections is grueling, thankless and often times dangerous work. The men and women of @FL_Corrections deserve our… https://t.co/Sgkd53XWYb",2022-05-04,27,corrections is grueling thankless and often times dangerous work the men and women of  deserve our ,"['corrections', 'is', 'grueling', 'thankless', 'and', 'often', 'times', 'dangerous', 'work', 'the', 'men', 'and', 'women', 'of', 'deserve', 'our']","['corrections', 'grueling', 'thankless', 'often', 'times', 'dangerous', 'work', 'men', 'women', 'deserve']",corrections grueling thankless often times dangerous work men women deserve,corrections grueling thankless often times dangerous work men women deserve
3923,Sam Garrison,"Four years ago, Clay voters overwhelmingly approved term limits for all constitutional officers. Now the charter re… https://t.co/NMuDlRooun",2022-05-04,18,four years ago clay voters overwhelmingly approved term limits for all constitutional officers now the charter re ,"['four', 'years', 'ago', 'clay', 'voters', 'overwhelmingly', 'approved', 'term', 'limits', 'for', 'all', 'constitutional', 'officers', 'now', 'the', 'charter', 're']","['four', 'years', 'ago', 'clay', 'voters', 'overwhelmingly', 'approved', 'term', 'limits', 'constitutional', 'officers', 'charter']",four years ago clay voters overwhelmingly approved term limits constitutional officers charter,four years ago clay voters overwhelmingly approved term limits constitutional officers charter
3924,Ben Albritton,I’m encouraged by the work the Legislature and the Governor have been doing to ensure that parents have a rightful… https://t.co/3M7BZQc9b7,2023-04-27,10,i’m encouraged by the work the legislature and the governor have been doing to ensure that parents have a rightful ,"['i', '’', 'm', 'encouraged', 'by', 'the', 'work', 'the', 'legislature', 'and', 'the', 'governor', 'have', 'been', 'doing', 'to', 'ensure', 'that', 'parents', 'have', 'a', 'rightful']","['’', 'encouraged', 'work', 'legislature', 'governor', 'ensure', 'parents', 'rightful']",encouraged work legislature governor ensure parents rightful,encouraged work legislature governor ensure parents rightful
3925,Ben Albritton,"I am a conservative Republican, and I love the environment too… Matter of fact, if you’re going to be conservative,… https://t.co/HnbAXZvJde",2023-04-25,32,i am a conservative republican and i love the environment too matter of fact if you’re going to be conservative ,"['i', 'am', 'a', 'conservative', 'republican', 'and', 'i', 'love', 'the', 'environment', 'too', 'matter', 'of', 'fact', 'if', 'you', '’', 're', 'going', 'to', 'be', 'conservative']","['conservative', 'republican', 'love', 'environment', 'matter', 'fact', '’', 'going', 'conservative']",conservative republican love environment matter fact going conservative,conservative republican love environment matter fact going conservative
3926,Ben Albritton,Earth Day has been celebrated around the world for over 50 years! I am so thankful for the beauty of the Sunshine S… https://t.co/A9ClTXrSpa,2023-04-22,8,earth day has been celebrated around the world for over  years i am so thankful for the beauty of the sunshine s ,"['earth', 'day', 'has', 'been', 'celebrated', 'around', 'the', 'world', 'for', 'over', 'years', 'i', 'am', 'so', 'thankful', 'for', 'the', 'beauty', 'of', 'the', 'sunshine', 's']","['earth', 'day', 'celebrated', 'around', 'world', 'years', 'thankful', 'beauty', 'sunshine']",earth day celebrated around world years thankful beauty sunshine,earth day celebrated around world years thankful beauty sunshine
3927,Ben Albritton,"Ft. Myers Beach was nearly wiped off the face of the Earth. When the hurricane passed &amp; the waters receded, local g… https://t.co/e3o7UpIm68",2023-04-21,3,ft myers beach was nearly wiped off the face of the earth when the hurricane passed amp the waters receded local g ,"['ft', 'myers', 'beach', 'was', 'nearly', 'wiped', 'off', 'the', 'face', 'of', 'the', 'earth', 'when', 'the', 'hurricane', 'passed', 'amp', 'the', 'waters', 'receded', 'local', 'g']","['ft', 'myers', 'beach', 'nearly', 'wiped', 'face', 'earth', 'hurricane', 'passed', 'amp', 'waters', 'receded', 'local', 'g']",myers beach nearly wiped face earth hurricane passed amp waters receded local,myers beach nearly wiped face earth hurricane passed amp waters receded local
3928,Ben Albritton,Hunting and fishing are part of the culture of Florida’s heartland… It’s our glorious interaction with nature.… https://t.co/GYCMq8s8ax,2023-04-19,12,hunting and fishing are part of the culture of florida’s heartland it’s our glorious interaction with nature ,"['hunting', 'and', 'fishing', 'are', 'part', 'of', 'the', 'culture', 'of', 'florida', '’', 's', 'heartland', 'it', '’', 's', 'our', 'glorious', 'interaction', 'with', 'nature']","['hunting', 'fishing', 'part', 'culture', 'florida', '’', 'heartland', '’', 'glorious', 'interaction', 'nature']",hunting fishing part culture florida heartland glorious interaction nature,hunting fishing part culture florida heartland glorious interaction nature
3929,Ben Albritton,One of the most profound impacts on my life has been my faith. I am a Christian and have been my whole entire life…… https://t.co/Xy4zMLeuLH,2023-04-18,25,one of the most profound impacts on my life has been my faith i am a christian and have been my whole entire life ,"['one', 'of', 'the', 'most', 'profound', 'impacts', 'on', 'my', 'life', 'has', 'been', 'my', 'faith', 'i', 'am', 'a', 'christian', 'and', 'have', 'been', 'my', 'whole', 'entire', 'life']","['one', 'profound', 'impacts', 'life', 'faith', 'christian', 'whole', 'entire', 'life']",one profound impacts life faith christian whole entire life,one profound impacts life faith christian whole entire life
3930,Ben Albritton,"As Senate Majority Leader, I am committed to protecting the lives of the unborn and most vulnerable. We are gratefu… https://t.co/JaQS6bokAD",2023-04-17,8,as senate majority leader i am committed to protecting the lives of the unborn and most vulnerable we are gratefu ,"['as', 'senate', 'majority', 'leader', 'i', 'am', 'committed', 'to', 'protecting', 'the', 'lives', 'of', 'the', 'unborn', 'and', 'most', 'vulnerable', 'we', 'are', 'gratefu']","['senate', 'majority', 'leader', 'committed', 'protecting', 'lives', 'unborn', 'vulnerable', 'gratefu']",senate majority leader committed protecting lives unborn vulnerable gratefu,senate majority leader committed protecting lives unborn vulnerable gratefu
3931,Ben Albritton,Happy #NationalGardeningDay! Celebrate today with the family and find time to plant Florida spring-friendly crops i… https://t.co/q2ZwD5LSCp,2023-04-14,3,happy nationalgardeningday celebrate today with the family and find time to plant florida springfriendly crops i ,"['happy', 'nationalgardeningday', 'celebrate', 'today', 'with', 'the', 'family', 'and', 'find', 'time', 'to', 'plant', 'florida', 'springfriendly', 'crops', 'i']","['happy', 'nationalgardeningday', 'celebrate', 'today', 'family', 'find', 'time', 'plant', 'florida', 'springfriendly', 'crops']",happy nationalgardeningday celebrate today family find time plant florida springfriendly crops,happy nationalgardeningday celebrate today family find time plant florida springfriendly crops
3932,Ben Albritton,"Happy National Pecan Day! Did you know Florida farmers produces, five to 10 million pounds of pecans annually? I am… https://t.co/1tFNgXWJ1L",2023-04-14,11,happy national pecan day did you know florida farmers produces five to  million pounds of pecans annually i am ,"['happy', 'national', 'pecan', 'day', 'did', 'you', 'know', 'florida', 'farmers', 'produces', 'five', 'to', 'million', 'pounds', 'of', 'pecans', 'annually', 'i', 'am']","['happy', 'national', 'pecan', 'day', 'know', 'florida', 'farmers', 'produces', 'five', 'million', 'pounds', 'pecans', 'annually']",happy national pecan day know florida farmers produces five million pounds pecans annually,happy national pecan day know florida farmers produces five million pounds pecans annually
3933,Ben Albritton,We passed a very sweeping &amp; important tort reform bill. It's one of the most meaningful pieces of legislation in de… https://t.co/nMz3DQIKk1,2023-04-14,5,we passed a very sweeping amp important tort reform bill its one of the most meaningful pieces of legislation in de ,"['we', 'passed', 'a', 'very', 'sweeping', 'amp', 'important', 'tort', 'reform', 'bill', 'its', 'one', 'of', 'the', 'most', 'meaningful', 'pieces', 'of', 'legislation', 'in', 'de']","['passed', 'sweeping', 'amp', 'important', 'tort', 'reform', 'bill', 'one', 'meaningful', 'pieces', 'legislation', 'de']",passed sweeping amp important tort reform bill one meaningful pieces legislation,passed sweeping amp important tort reform bill one meaningful pieces legislation
